id,aggregate value
4269,"producer,writer,actress Sandy Chanley"
4270,"1972-01-01 director,art_director,costume_designer Mitchell Leisen 1898-01-01"
4271,"1 Crime,Drama 20 1974-01-01 0 Indictment 60 Indictment"
4272,"actor,writer Shlomo Bar-Aba 1950-01-01"
4273,2 30 1954-01-01 You're Driving Me Crazy 0 Drama You're Driving Me Crazy 5
4274,"1998-01-01 Something Sacred: Part 2 Crime,Drama,Mystery 0 13 Something Sacred: Part 2 6"
4275,"writer,art_department,animation_department Florian Ferrier"
4276,30 Club Soda and Salt 0 Club Soda and Salt Comedy 2002-01-01 3 3
4277,Seon-jin Lee actress
4278,"1890-01-01 Harry Shannon 1964-01-01 actor,soundtrack"
4279,Dellen Vanderpool
4280,"Dick Sargent 1930-01-01 actor,soundtrack 1994-01-01"
4281,1940-01-01 actor David Benesty
4282,"Chris Openshaw cinematographer,camera_department,visual_effects"
4283,actor 1973-01-01 1933-01-01 Robert Ellis
4284,"Harold Thrasher production_designer,art_director,art_department"
4285,"1976-01-01 Sebastian Arcelus actor,producer"
4286,Shuntar? Yanagi actor 1991-01-01
4287,1990-01-01 1917-01-01 actor Will Kuluva
4288,9 1 Reality-TV 44 0 2005-01-01 Cheese Maker Cheese Maker
4289,"Margaret O'Brien 1937-01-01 actress,soundtrack,writer"
4290,"Tom Bull producer,camera_department,production_manager"
4291,"1928-01-01 actor,soundtrack 1991-01-01 Don Dubbins"
4292,"miscellaneous,writer,producer Peter Sauder"
4293,1985-01-01 Jorja Curtright actress 1923-01-01
4294,"2003-01-01 actor,writer 1926-01-01 Bing Russell"
4295,"Wolfgang Suschitzky cinematographer,miscellaneous 1912-01-01 2016-01-01"
4296,"Patrick Egerton producer,writer"
4297,writer Subbanna Deekshitulu
4298,"2014-01-01 Tony Benn writer,camera_department,editor 1925-01-01"
4299,"1935-01-01 actor,writer 2015-01-01 Herbert Prikopa"
4300,"96 1946-01-01 Sag' die Wahrheit 0 Sag' die Wahrheit Comedy,Romance"
4301,actress 1931-01-01 2015-01-01 Betsy von Furstenberg
4302,"1992-01-01 Leon Klatzkin music_department,composer,soundtrack 1914-01-01"
4303,"actor,music_department,soundtrack John Simm 1970-01-01"
4304,30 0 Gesundheit Drama 1956-01-01 Gesundheit 25 3
4305,1932-01-01 actor Scott Marlowe 2001-01-01
4306,writer El?in Afandiyev
4307,writer Nisio Isin
4308,actress 1926-01-01 1991-01-01 Toni Gerry
4309,"2018-01-01 1931-01-01 director,writer,producer Andr? S. Labarthe"
4310,"1977-01-01 1916-01-01 actress,miscellaneous Margaret Hayes"
4311,"1917-01-01 Justus Addiss 1979-01-01 director,miscellaneous"
4312,"1 Crime,Drama Ambush on 7th Avenue 0 2 Ambush on 7th Avenue 60 1973-01-01"
4313,"writer,miscellaneous 1996-01-01 1917-01-01 Robert J. Shaw"
4314,Lucy Prentis actress
4315,30 1957-01-01 Wedding Day 0 23 Drama Wedding Day 4
4316,"1998-01-01 Fallen Heroes: Part 2 Crime,Drama,Mystery 0 23 6 Fallen Heroes: Part 2"
4317,"actor,writer Harper Barnes"
4318,"Edward Gold miscellaneous,writer,producer"
4319,1 7 0 27 Comedy AAMCO 2000-01-01 AAMCO
4320,"actor,producer,director 1940-01-01 Patrick Stewart"
4321,2003-01-01 1922-01-01 writer Blaga Dimitrova
4322,Nancy Evans 1910-01-01 actress 1963-01-01
4323,1921-01-01 Catherine McLeod actress 1997-01-01
4324,30 2007-01-01 The Anonymous Donor 0 2 The Anonymous Donor Comedy 6
4325,"1971-01-01 Amanda Holden actress,soundtrack"
4326,"1989-01-01 Marc Donato actor,producer"
4327,"2 Action,Adventure,Animation 22 Victor. Echo. November. 0 2006-01-01 Victor. Echo. November. 6"
4328,30 Comedy 2005-01-01 High Spirits with Shirley Ghostman 0 High Spirits with Shirley Ghostman
4329,"director,writer,editor 1930-01-01 Jean-Luc Godard"
4330,"Shauna MacDonald actress,producer,director 1970-01-01"
4331,"actress,miscellaneous 1912-01-01 Maidie Norman 1998-01-01"
4332,1969-01-01 Rino Romano actor
4333,"William Link writer,producer,miscellaneous 2020-01-01 1933-01-01"
4334,"Julian Francis Adderley editor,actor,editorial_department 1975-01-01"
4335,2003-01-01 writer 1904-01-01 Fred Schiller
4336,"Skip Homeier actor,director 1930-01-01 2017-01-01"
4337,"actor,writer,producer Marc Wootton 1975-01-01"
4338,30 The Portrait 0 The Portrait Drama 1959-01-01 21 6
4339,"1999-01-01 A Case of Do or Die Crime,Drama,Mystery 0 A Case of Do or Die 7 14"
4340,"1 18 Drama,Sport,Western Image of Glory Image of Glory 0 1963-01-01"
4341,actor 1968-01-01 1904-01-01 Douglas Evans
4342,Kathleen Widdoes actress 1939-01-01
4343,"1971-01-01 Pingali Nagendra Rao 1901-01-01 writer,music_department"
4344,2 30 Feeling No Pain 0 Feeling No Pain Drama 33 1955-01-01
4345,"writer,art_department Terry Moore"
4346,"composer,music_department 1960-01-01 Oreste Fiengo"
4347,"1962-01-01 Rosie O'Donnell actress,writer,producer"
4348,"1909-01-01 1965-01-01 actor,director,soundtrack Everett Sloane"
4349,"2002-01-01 actor,soundtrack 1919-01-01 Lawrence Tierney"
4350,"producer,writer,miscellaneous 2009-01-01 1928-01-01 Philip Saltzman"
4351,Bernard Ilsley
4352,"Bill Sheehy cinematographer,camera_department,location_management"
4353,1885-01-01 actor Joseph Granby 1965-01-01
4354,actor 1918-01-01 James McCallion 1991-01-01
4355,actor 2016-01-01 David Ritchie
4356,Adventure The Trial of Adam Troy The Trial of Adam Troy 0 11 1961-01-01 3 60
4357,2000-01-01 actor Ted Gehring 1929-01-01
4358,"producer,miscellaneous,visual_effects Claudia Katz"
4359,"18 Crime,Drama,Mystery 0 Double Blind 1997-01-01 Double Blind 5"
4360,"editor,producer,camera_department Hal Geer 1916-01-01 2017-01-01"
4361,Scotty Morrow 1946-01-01 actor
4362,"Nicholas Gecks actor,writer 1952-01-01"
4363,actor Rainer von Artenfels 1939-01-01 1991-01-01
4364,"Susan Kessel set_decorator,production_designer,art_department"
4365,"actor,soundtrack Stephen Ouimette"
4366,"30 9 1 1960-01-01 Anniversary 0 Anniversary Adventure,Drama,Family"
4367,Elizabeth S. Holding writer
4368,"1979-01-01 Dominic Zamprogna actor,producer"
4369,30 Air Stewardess Air Stewardess 0 Drama 22 1958-01-01 5
4370,"Parley Baer 2002-01-01 actor,soundtrack 1914-01-01"
4371,"1 2017-01-01 Purple Zappa 74 Purple Zappa Animation,Comedy,Family 0"
4372,actor Wally Cassell 2015-01-01 1912-01-01
4373,"The Venture Bros. and the Curse of the Haunted Problem Action,Adventure,Animation 22 0 1 2018-01-01 The Venture Bros. and the Curse of the Haunted Problem 7"
4374,actor 2010-01-01 Lev Kruglyy 1931-01-01
4375,actor Joseph Cuby 1944-01-01
4376,Carroll McComas actress 1962-01-01 1886-01-01
4377,"actor,writer Alan Caillou 2006-01-01 1914-01-01"
4378,Shamil Nadzhaf-zade production_designer
4379,1964-01-01 1930-01-01 actress Kate Manx
4380,actor 1919-01-01 Jack Haddock 1987-01-01
4381,30 1960-01-01 0 Drama 11 8 The Night the Doorbell Rang The Night the Doorbell Rang
4382,"1927-01-01 director,miscellaneous,producer 2001-01-01 Herbert Ross"
4383,"1 Drama,Sport,Western 0 1963-01-01 Death Rides a Pale Horse 15 Death Rides a Pale Horse"
4384,"2 Showdown at Cremation Creek: Part 1 Action,Adventure,Animation 22 0 12 Showdown at Cremation Creek: Part 1 2006-01-01"
4385,1948-01-01 Mimi Gibson actress
4386,2017-01-01 The Accidental Text on Purpose 0 38 9 The Accidental Text on Purpose Comedy 6
4387,30 The Grenade 1960-01-01 0 The Grenade Drama 7 14
4388,"music_department,sound_department,director Aaron Alon"
4389,1938-01-01 Pilar Seurat actress 2001-01-01
4390,"Richard Levinson writer,producer,miscellaneous 1987-01-01 1934-01-01"
4391,"writer,actress 1922-01-01 Gabrielle Upton"
4392,Patricia Cutts actress 1974-01-01 1926-01-01
4393,"1 2016-01-01 King of the City King of the City Animation,Comedy,Family 0 33"
4394,"Norman Foster director,actor,writer 1976-01-01 1903-01-01"
4395,1 Adventure The Day of the Whale 1962-01-01 0 The Day of the Whale 22
4396,1 Adventure 8 The Raft 0 49 1959-01-01 The Raft
4397,"music_department,actor,producer 1958-01-01 Giancarlo Esposito"
4398,Anthony Numkena 1942-01-01 actor
4399,Howard Clair
4400,"actor,writer,editor 1976-01-01 Per Andersson"
4401,Nancy Millard actress 1929-01-01
4402,"Larry Charles producer,writer,miscellaneous 1956-01-01"
4403,"actor,writer 1920-01-01 1997-01-01 Scott Forbes"
4404,Mary Sullivan actress
4405,1978-01-01 actor Nathaniel Moreau
4406,Andrea Dahmen actress 1939-01-01
4407,"producer,director,writer Joseph Hardy 1929-01-01"
4408,Myra Marsh 1964-01-01 actress 1894-01-01
4409,writer Vladimir Zuev
4410,"actress,soundtrack,miscellaneous 1930-01-01 Maria K?rber 2018-01-01"
4411,"Miriam Geiger miscellaneous,writer"
4412,"editor,editorial_department Eva Kohlschein"
4413,Fr?d?rique Camaret actress
4414,30 A Strange Adventure 0 Drama A Strange Adventure 28 1958-01-01 5
4415,"Who Goes There 1 2014-01-01 56 Crime,Drama,Mystery 0 Who Goes There 4"
4416,actor Michael Hogan
4417,"actor,stunts 2015-01-01 Bill Hart 1934-01-01"
4418,"Grady Cooper editor,producer,writer"
4419,Bob Combs
4420,2 Adventure 8 1960-01-01 0 One Little Pearl One Little Pearl 60
4421,"Roy Sharman editor,editorial_department,sound_department"
4422,"1935-01-01 director,producer,miscellaneous John Erman"
4423,"Achinette Villamor producer,writer,miscellaneous"
4424,"1909-01-01 assistant_director,director,producer 1978-01-01 Rafail Perelshteyn"
4425,"2 The Weeping Woman 21 0 1994-01-01 The Weeping Woman Animation,Comedy,Fantasy 5"
4426,actor 2012-01-01 1939-01-01 Bronislav Poloczek
4427,1917-01-01 actor 1994-01-01 Charles Drake
4428,Curb Your Enthusiasm Curb Your Enthusiasm Comedy 28 0 2000-01-01
4429,"2000-01-01 1915-01-01 actress,soundtrack Frances Mercer"
4430,"Susan Murdoch producer,production_manager,miscellaneous"
4431,"1988-01-01 John Hubbard actor,soundtrack,miscellaneous 1914-01-01"
4432,2 30 9 1954-01-01 The Girl Scout Story The Girl Scout Story 0 Drama
4433,"1982-01-01 1938-01-01 Romy Schneider actress,soundtrack"
4434,"actor,assistant_director,director Dileesh Pothan"
4435,"Rupert Everett actor,soundtrack,producer 1959-01-01"
4436,"Lee Goldberg producer,writer,miscellaneous"
4437,writer James Eastwood
4438,1911-01-01 Stephen McNally actor 1994-01-01
4439,1 Adventure 1962-01-01 0 Rongorongo Man 21 Rongorongo Man
4440,"actor,writer,producer 1930-01-01 Tommy Cook"
4441,"actor,writer,director 2012-01-01 1926-01-01 Jeffrey Stone"
4442,"Billy Goldenberg 2020-01-01 music_department,composer,soundtrack 1936-01-01"
4443,"director,assistant_director,producer 1934-01-01 Gary Nelson"
4444,"actress,writer,executive Amy Danles"
4445,composer Alberto Alessi
4446,producer Edong Canlas
4447,Valentina Kulagina editor
4448,"Wendy Barrie 1912-01-01 actress,soundtrack 1978-01-01"
4449,1885-01-01 actor Charles Evans 1974-01-01
4450,"Richard Epcar actor,miscellaneous,writer 1955-01-01"
4451,30 0 Drama 1956-01-01 21 Song of Rome Song of Rome 3
4452,"actor,soundtrack,producer 1906-01-01 Eddie Albert 2005-01-01"
4453,actor Rohan Brooker
4454,1985-01-01 Talbot Jennings 1894-01-01 writer
4455,Randy Rothermel Jr.
4456,1928-01-01 1984-01-01 writer Walter Tevis
4457,"Seaton McLean producer,editor,writer 1955-01-01"
4458,Marcel Sacotte writer
4459,"Anthony Hopkins 1937-01-01 actor,soundtrack,composer"
4460,1896-01-01 actor 1965-01-01 Murray Parker
4461,1992-01-01 Silvia Alonso actress
4462,1916-01-01 1996-01-01 actor Clement Brace
4463,The Lakes 374 0 1997-01-01 Drama The Lakes 1999-01-01
4464,2 Adventure Mr. Flotsam 0 15 1961-01-01 60 Mr. Flotsam
4465,Linda Howell actress
4466,"Chas. Floyd Johnson producer,actor,writer 1941-01-01"
4467,Josef Fr?hlich actor 1933-01-01
4468,"David Kasday 1942-01-01 actor,soundtrack"
4469,"21 1999-01-01 Sharon Sharalike 0 1 Sharon Sharalike Animation,Comedy,Fantasy 3"
4470,30 1 Adventure The Robber The Robber 0 21 1958-01-01
4471,1958-01-01 actor Shane Withington
4472,"1993-01-01 Don DeFore actor,soundtrack 1913-01-01"
4473,"Theodore Lehmann 1922-01-01 actor,miscellaneous 2018-01-01"
4474,Hardee T. Lineham actor
4475,"1938-01-01 Lory Patrick actress,soundtrack,miscellaneous"
4476,"Mario Siletti 1964-01-01 actor,soundtrack 1903-01-01"
4477,actor Josep Maria Pou 1944-01-01
4478,1967-01-01 actor Neil Stuke
4479,"Holly Wortell writer,actress,miscellaneous"
4480,"Tommy Kirk 1941-01-01 actor,soundtrack"
4481,William Ching actor 1913-01-01 1989-01-01
4482,"1957-01-01 Richard E. Grant actor,soundtrack,director"
4483,"John Alderson 1916-01-01 actor,soundtrack 2006-01-01"
4484,"Willie Reale producer,writer,music_department"
4485,"Frank Jenks actor,soundtrack 1962-01-01 1902-01-01"
4486,actor 1976-01-01 Nathan Darrow
4487,"7 The Final Country Crime,Drama,Mystery 58 0 The Final Country 2019-01-01 3"
4488,"composer,music_department,soundtrack Erich Ferstl 1934-01-01"
4489,1985-01-01 actor 1907-01-01 Henry Hunter
4490,"actor,soundtrack,producer 1959-01-01 Clancy Brown"
4491,"1962-01-01 Pierre Huyghe director,writer,editor"
4492,"Oshri Cohen actor,writer 1984-01-01"
4493,2 8 43 Reality-TV 0 Plumber 2006-01-01 Plumber
4494,"1963-01-01 Lydia Bosch actress,soundtrack"
4495,40 Drama 2018-01-01 PMTA PMTA 0
4496,"camera_department,actor,art_department Carson T. Foster"
4497,"actor,music_department,soundtrack Suraj Venjaramoodu"
4498,"writer,producer,miscellaneous 1931-01-01 2015-01-01 William Bast"
4499,"1 Smoke Gets in Your Eyes 8 Crime,Drama,Mystery 0 Smoke Gets in Your Eyes 1993-01-01"
4500,"Mathieu Amalric 1965-01-01 actor,director,writer"
4501,"producer,editorial_department,miscellaneous 1981-01-01 Rachel Simon"
4502,"Xander Mobus 1992-01-01 actor,miscellaneous"
4503,"1973-01-01 actor,writer,producer Dana Snyder"
4504,"Tony Armatrading 1961-01-01 actor,miscellaneous"
4505,1946-01-01 Akira Kamiya actor
4506,"Sandy Descher actress,soundtrack 1945-01-01"
4507,"Hannah Galway actress,writer,producer"
4508,30 1957-01-01 So Bright a Light 0 Drama So Bright a Light 27 4
4509,1982-01-01 Peter Forster actor 1920-01-01
4510,Steven Hill 1922-01-01 actor 2016-01-01
4511,Max Boyd
4512,"1916-01-01 Penny Santon actress,soundtrack 1999-01-01"
4513,"Narcissus 20 Crime,Drama,Mystery 0 1997-01-01 Narcissus 5"
4514,"1975-01-01 director,producer,actor Leonard J. Horn 1926-01-01"
4515,30 1 Adventure 0 24 Strangers in Town 1958-01-01 Strangers in Town
4516,"producer,actor,stunts Patrice Ledoux"
4517,Joan Banks actress 1918-01-01 1998-01-01
4518,"Jock Mahoney actor,stunts,soundtrack 1919-01-01 1989-01-01"
4519,1974-01-01 Marshall Lancaster actor
4520,"actor,writer,director Chris Demarais"
4521,writer James Thomton
4522,Gary Waynesmith actor 1934-01-01
4523,"director,assistant_director Yoshihito Mikamo"
4524,30 19 1957-01-01 0 Drama My Favorite Monster My Favorite Monster 4
4525,"Wayne Ewing cinematographer,director,editor"
4526,Watson Downs actor 1969-01-01 1879-01-01
4527,Wayne Yarusi
4528,Malene Maria B?ggild actress
4529,"producer,writer,director David Manson"
4530,1 Micro-Algae Man Reality-TV 44 0 Micro-Algae Man 12 2005-01-01
4531,"1983-01-01 actor,soundtrack Eduard Franz 1902-01-01"
4532,"1953-01-01 Boyd Gaines actor,soundtrack"
4533,"actor,visual_effects,animation_department Ryan Haywood 1980-01-01"
4534,Oleg Strizhenov actor 1929-01-01
4535,30 1 Turn of the Card 0 Drama Turn of the Card 5 1953-01-01
4536,writer Norma Mansfield
4537,"2014-01-01 Elaine Stritch actress,music_department,soundtrack 1925-01-01"
4538,Art Fleming actor 1995-01-01 1924-01-01
4539,"1999-01-01 18 Self Defense Crime,Drama,Mystery 0 Self Defense 7"
4540,Wolfgang Schwarz actor 1925-01-01
4541,Kwok-Hung Lam 1958-01-01 actor
4542,writer Barbara Merlin
4543,actor 1915-01-01 1998-01-01 Hugh Reilly
4544,Morris Waldo writer
4545,"Animation,Family 0 Cvrcek 5 1978-01-01 1979-01-01 The cricket"
4546,"2002-01-01 actor,soundtrack 1925-01-01 Rod Steiger"
4547,1 Episode #1.1 0 1997-01-01 Episode #1.1 1 Drama 94
4548,30 Linda 1960-01-01 0 Drama 8 4 Linda
4549,"2 30 The Test 19 1962-01-01 0 The Test Adventure,Drama,Family"
4550,"1932-01-01 actor,writer,soundtrack 2001-01-01 Gardner McKay"
4551,Chapter 66 53 0 1 Drama 2018-01-01 Chapter 66 6
4552,writer Vladimir Korotkevich
4553,"miscellaneous,writer,producer Phyllis Murphy"
4554,"Christopher Hinton 1952-01-01 animation_department,director,miscellaneous"
4555,"1949-01-01 writer,producer,miscellaneous Jimmy McGovern"
4556,"Marjorie Lord 2015-01-01 1918-01-01 actress,soundtrack"
4557,"Grant Piro actor,miscellaneous"
4558,1977-01-01 actor Eloy Azor?n
4559,"Todor Stoyanov 1930-01-01 director,cinematographer,camera_department 1999-01-01"
4560,Beautiful People Beautiful People Comedy 2008-01-01 2009-01-01 0
4561,"1922-01-01 Richard K. Brockway editorial_department,editor,production_manager"
4562,1937-01-01 actor Tom Simcox
4563,"Adventure,Animation,Comedy Dragons: Gift of the Night Fury 22 Dragons: Gift of the Night Fury 2011-01-01 0"
4564,"1951-01-01 actress,miscellaneous Carme Elias"
4565,"1998-01-01 Crime,Drama,Mystery Lies and Other Truths 0 Lies and Other Truths 6 14"
4566,"1909-01-01 writer,actor 1981-01-01 Nelson Algren"
4567,"1984-01-01 actor,soundtrack,miscellaneous Murray Alper 1904-01-01"
4568,"1932-01-01 actor,miscellaneous,production_manager Chung Chow"
4569,"Tiffany Bolling actress,miscellaneous,soundtrack 1947-01-01"
4570,Ron Randell actor 1918-01-01 2005-01-01
4571,"1967-01-01 actress,miscellaneous,sound_department Michelle Ruff"
4572,"2 30 The Fall The Fall 0 4 Adventure,Drama,Family 1961-01-01"
4573,"actress,producer 1937-01-01 Luciana Paluzzi"
4574,1921-01-01 actor 1997-01-01 Gayle Kellogg
4575,"director,producer,writer 1928-01-01 2008-01-01 Alexander Grasshoff"
4576,"Kenichi Suzumura 1974-01-01 actor,soundtrack,music_department"
4577,"Ed Bianchi 1942-01-01 director,producer,miscellaneous"
4578,1993-01-01 composer Nicolas Economou 1953-01-01
4579,"producer,writer Tomas Kaminsky"
4580,30 0 Moment of Decision Drama Moment of Decision 6 1955-01-01 3
4581,"Robert Thomsen writer,producer"
4582,actress 1950-01-01 Eva Voskov?
4583,Peter Damon actor
4584,"1967-01-01 actor,soundtrack Pere Arquillu?"
4585,actress Arlene Kieta 2016-01-01 1933-01-01
4586,"Robert Fortier actor,soundtrack 1926-01-01 2005-01-01"
4587,30 0 Drama 21 Time of Decision 1958-01-01 5 Time of Decision
4588,"Dead End Crime,Drama,Mystery 0 13 1995-01-01 3 Dead End"
4589,"1982-01-01 1909-01-01 Hugh Beaumont actor,director,writer"
4590,1 7 Sex 0 Comedy 2005-01-01 Sex
4591,"Ted Post 2013-01-01 1918-01-01 director,writer,actor"
4592,Karen Burthwright actress
4593,1922-01-01 actress 2011-01-01 Lillian Adams
4594,"1947-01-01 director,actor,producer Don Roy King"
4595,"writer,producer,director P.K. Palmer"
4596,"Luke Ward-Wilkinson 1992-01-01 actor,soundtrack"
4597,30 1 1954-01-01 Lady Killer 0 Drama Lady Killer 17
4598,"Bombora: The Story of Australian Surfing Bombora: The Story of Australian Surfing 110 Documentary,Sport 2009-01-01 0"
4599,"2 30 The Rumor 1962-01-01 0 24 The Rumor Adventure,Drama,Family"
4600,"actor,writer 1996-01-01 1918-01-01 David Opatoshu"
4601,"actress,producer,writer 1969-01-01 Frances Callier"
4602,"1990-01-01 Henry Brandon 1912-01-01 actor,soundtrack,miscellaneous"
4603,"1909-01-01 editor,editorial_department,director 1987-01-01 Fred R. Feitshans Jr."
4604,"1921-01-01 Nancy Kulp 1991-01-01 actress,soundtrack"
4605,"actress,producer,soundtrack Shelley Fabares 1944-01-01"
